creator_id,creator_segment,region,channel_size,creator_tenure_months
CRT-00727,Emerging,US,1722,111
CRT-00728,Emerging,Southeast Asia,611,30
CRT-00729,Growth,Canada,20274,61
CRT-00730,Growth,Other,41702,18
CRT-00731,Emerging,India,2206,44
CRT-00732,Emerging,Canada,501,96
CRT-00733,Emerging,US,2029,61
CRT-00734,Emerging,US,1053,104
CRT-00735,Emerging,US,1869,79
CRT-00736,Growth,Other,26633,97
CRT-00737,Emerging,Southeast Asia,402,16
CRT-00738,Emerging,India,757,75
CRT-00739,Emerging,Canada,194,106
CRT-00740,Emerging,US,1553,9
CRT-00741,Emerging,US,1839,16
CRT-00742,Emerging,US,762,64
CRT-00743,Established,US,185456,93
CRT-00744,Emerging,India,614,115
CRT-00745,Growth,US,50422,72
CRT-00746,Growth,Canada,14143,109
CRT-00747,Emerging,Other,1044,58
CRT-00748,Emerging,Other,474,97
CRT-00749,Established,US,228866,16
CRT-00750,Established,Southeast Asia,370615,84
CRT-00751,Emerging,US,254,36
CRT-00752,Emerging,US,2260,61
CRT-00753,Emerging,Southeast Asia,4940,105
CRT-00754,Growth,India,28695,53
CRT-00755,Growth,UK,19199,10
CRT-00756,Emerging,Other,1299,71
CRT-00757,Emerging,US,865,7
CRT-00758,Established,Other,646015,57
CRT-00759,Emerging,US,2612,22
CRT-00760,Growth,Other,42202,50
CRT-00761,Growth,UK,79025,83
CRT-00762,Emerging,US,3927,72
CRT-00763,Emerging,India,1215,28
CRT-00764,Emerging,US,1366,111
CRT-00765,Established,Canada,819024,21
CRT-00766,Emerging,US,741,27
CRT-00767,Emerging,Other,1167,80
CRT-00768,Emerging,India,595,17
CRT-00769,Emerging,Other,312,118
CRT-00770,Growth,US,17328,19
CRT-00771,Emerging,UK,673,47
CRT-00772,Growth,Other,19681,84
CRT-00773,Growth,US,36538,92
CRT-00774,Established,US,197375,105
CRT-00775,Emerging,Southeast Asia,3007,61
CRT-00776,Established,UK,217636,93
CRT-00777,Growth,Other,29422,81
CRT-00778,Emerging,US,1060,49
CRT-00779,Established,Other,639331,21
CRT-00780,Established,Other,154194,68
CRT-00781,Emerging,Canada,2788,94
CRT-00782,Established,US,100000,6
CRT-00783,Growth,US,23819,70
CRT-00784,Growth,Other,73407,56
CRT-00785,Large,Canada,3202774,110
CRT-00786,Emerging,UK,437,90
CRT-00787,Established,Other,107032,97
CRT-00788,Emerging,US,4825,96
CRT-00789,Established,Canada,209611,43
CRT-00790,Growth,UK,23444,74
CRT-00791,Emerging,Other,718,28
CRT-00792,Emerging,Canada,1039,100
CRT-00793,Emerging,India,4151,41
CRT-00794,Emerging,US,765,42
CRT-00795,Emerging,Other,827,96
CRT-00796,Emerging,Canada,2163,11
CRT-00797,Emerging,India,583,100
CRT-00798,Emerging,Other,633,62
CRT-00799,Growth,India,26987,2
CRT-00800,Growth,India,27328,120
CRT-00801,Growth,Other,17950,104
CRT-00802,Emerging,UK,1955,107
CRT-00803,Established,Other,226678,106
CRT-00804,Growth,Other,10029,106
CRT-00805,Emerging,Southeast Asia,2500,8
CRT-00806,Emerging,US,849,73
CRT-00807,Growth,Other,40256,65
CRT-00808,Emerging,Southeast Asia,7070,115
CRT-00809,Growth,Southeast Asia,26015,35
CRT-00810,Large,Southeast Asia,1262491,68
CRT-00811,Emerging,US,4036,29
CRT-00812,Emerging,US,684,53
CRT-00813,Large,Southeast Asia,7457336,22
CRT-00814,Growth,Canada,21337,80
CRT-00815,Emerging,India,811,14
CRT-00816,Established,US,822031,67
CRT-00817,Established,India,247165,80
CRT-00818,Growth,Canada,60535,84
CRT-00819,Growth,US,26552,18
CRT-00820,Emerging,Southeast Asia,1239,46
CRT-00821,Emerging,UK,129,50
CRT-00822,Growth,India,44616,117
CRT-00823,Emerging,Southeast Asia,1822,31
CRT-00824,Growth,Other,25440,114
CRT-00825,Established,US,283549,30
CRT-00826,Emerging,US,1381,97
CRT-00827,Growth,US,16786,91
CRT-00828,Emerging,Canada,1790,5
CRT-00829,Established,Other,177297,74
CRT-00830,Emerging,UK,2423,32
CRT-00831,Growth,Other,23385,5
CRT-00832,Growth,UK,21283,113
CRT-00833,Emerging,US,866,92
CRT-00834,Growth,US,17292,98
CRT-00835,Growth,UK,20717,77
CRT-00836,Growth,UK,33387,31
CRT-00837,Growth,Southeast Asia,18493,76
CRT-00838,Large,Southeast Asia,1000000,69
CRT-00839,Emerging,India,2518,80
CRT-00840,Growth,India,25107,4
CRT-00841,Emerging,UK,2476,60
CRT-00842,Established,Canada,174177,100
CRT-00843,Growth,Other,20213,51
CRT-00844,Emerging,India,332,60
CRT-00845,Emerging,Other,542,109
CRT-00846,Established,India,117761,59
CRT-00847,Emerging,India,1676,57
CRT-00848,Growth,Other,25476,17
CRT-00849,Emerging,Other,589,53
CRT-00850,Large,Other,1000000,5
CRT-00851,Emerging,US,1939,101
CRT-00852,Emerging,US,2702,114
CRT-00853,Established,Canada,354622,63
CRT-00854,Established,Other,111426,88
CRT-00855,Emerging,Southeast Asia,3045,72
CRT-00856,Growth,US,35703,32
CRT-00857,Growth,Southeast Asia,35618,26
CRT-00858,Established,US,137911,3
CRT-00859,Emerging,US,1204,89
CRT-00860,Growth,UK,67222,77
CRT-00861,Growth,US,62235,23
CRT-00862,Growth,UK,26261,105
CRT-00863,Established,UK,223020,8
CRT-00864,Growth,India,10000,57
CRT-00865,Emerging,India,3509,3
CRT-00866,Established,Other,310947,80
CRT-00867,Established,Southeast Asia,244517,58
CRT-00868,Established,Other,138491,115
CRT-00869,Emerging,India,1412,76
CRT-00870,Emerging,Southeast Asia,4326,59
CRT-00871,Growth,Other,32240,52
CRT-00872,Emerging,US,9999,98
CRT-00873,Large,US,3499160,100
CRT-00874,Emerging,Other,642,42
CRT-00875,Growth,India,21907,113
CRT-00876,Established,US,129847,2
CRT-00877,Emerging,Other,2660,102
CRT-00878,Emerging,US,3370,103
CRT-00879,Growth,Southeast Asia,63458,45
CRT-00880,Growth,Canada,22784,114
CRT-00881,Emerging,Canada,1947,59
CRT-00882,Growth,India,51032,7
CRT-00883,Established,US,503782,42
CRT-00884,Growth,Other,14541,78
CRT-00885,Emerging,Other,2199,59
CRT-00886,Emerging,US,515,85
CRT-00887,Emerging,India,827,103
CRT-00888,Emerging,Southeast Asia,470,104
CRT-00889,Emerging,US,815,77
CRT-00890,Growth,Other,13031,81
CRT-00891,Emerging,Other,520,23
CRT-00892,Large,India,1052626,99
CRT-00893,Emerging,Other,1706,70
CRT-00894,Emerging,Other,1376,89
CRT-00895,Growth,Canada,11825,54
CRT-00896,Established,Other,999999,46
CRT-00897,Emerging,India,906,88
CRT-00898,Emerging,Other,462,17
CRT-00899,Emerging,US,2134,27
CRT-00900,Growth,India,26841,108
CRT-00901,Growth,Southeast Asia,17920,58
CRT-00902,Emerging,US,1830,115
CRT-00903,Emerging,Canada,782,64
CRT-00904,Growth,India,23205,3
CRT-00905,Large,India,5531319,80
CRT-00906,Growth,Southeast Asia,28617,85
CRT-00907,Growth,US,36572,100
CRT-00908,Emerging,US,882,12
CRT-00909,Emerging,US,1514,68
CRT-00910,Emerging,Other,722,85
CRT-00911,Growth,Canada,17898,8
CRT-00912,Established,Southeast Asia,155216,26
CRT-00913,Established,UK,131044,105
CRT-00914,Large,UK,4100530,118
CRT-00915,Large,US,2973933,26
CRT-00916,Large,US,1000000,90
CRT-00917,Emerging,Southeast Asia,5320,74
CRT-00918,Emerging,US,2237,85
CRT-00919,Emerging,Other,3346,78
CRT-00920,Growth,US,24699,27
CRT-00921,Emerging,Southeast Asia,405,2
CRT-00922,Established,India,100000,29
CRT-00923,Growth,Canada,63172,39
CRT-00924,Growth,Other,11924,67
CRT-00925,Emerging,India,421,49
CRT-00926,Emerging,US,947,20
CRT-00927,Emerging,UK,442,120
CRT-00928,Established,US,273726,39
CRT-00929,Growth,US,36512,55
CRT-00930,Growth,UK,33085,110
CRT-00931,Emerging,US,819,77
CRT-00932,Emerging,US,1687,55
CRT-00933,Emerging,India,5579,16
CRT-00934,Growth,India,13134,41
CRT-00935,Established,Other,388485,118
CRT-00936,Emerging,US,2556,103
CRT-00937,Established,India,186622,45
CRT-00938,Emerging,UK,1530,81
CRT-00939,Established,Other,246232,29
CRT-00940,Emerging,India,613,55
CRT-00941,Emerging,UK,362,67
CRT-00942,Established,UK,342460,93
CRT-00943,Emerging,India,494,47
CRT-00944,Emerging,US,558,26
CRT-00945,Emerging,UK,886,32
CRT-00946,Emerging,US,1681,13
CRT-00947,Growth,India,20958,45
CRT-00948,Established,Southeast Asia,128748,35
CRT-00949,Established,US,352095,120
CRT-00950,Emerging,US,1026,38
CRT-00951,Growth,India,18047,80
CRT-00952,Emerging,Other,1836,109
CRT-00953,Emerging,Canada,1403,15
CRT-00954,Emerging,India,1370,117
CRT-00955,Established,India,259382,71
CRT-00956,Established,Other,183053,7
CRT-00957,Established,UK,329993,2
CRT-00958,Growth,UK,13171,107
CRT-00959,Growth,US,50043,56
CRT-00960,Growth,US,17041,100
CRT-00961,Growth,US,11868,28
CRT-00962,Emerging,Other,712,23
CRT-00963,Emerging,Other,1012,103
CRT-00964,Emerging,US,743,57
CRT-00965,Large,UK,1008914,12
CRT-00966,Growth,Other,44590,59
CRT-00967,Large,Other,1077933,35
CRT-00968,Emerging,India,220,25
CRT-00969,Growth,US,22579,81
CRT-00970,Emerging,Other,6879,46
CRT-00971,Emerging,US,571,35
CRT-00972,Emerging,US,652,20
CRT-00973,Emerging,US,969,100
CRT-00974,Established,Southeast Asia,502087,68
CRT-00975,Emerging,US,1004,110
CRT-00976,Growth,Southeast Asia,16128,41
CRT-00977,Growth,Other,32258,1
CRT-00978,Emerging,Southeast Asia,1687,56
CRT-00979,Growth,Other,34314,41
CRT-00980,Emerging,Other,572,60
CRT-00981,Large,Canada,1335559,59
CRT-00982,Established,Southeast Asia,390585,64
CRT-00983,Growth,Other,33008,96
CRT-00984,Growth,Southeast Asia,40309,23
CRT-00985,Emerging,US,1282,118
CRT-00986,Established,Other,374679,2
CRT-00987,Emerging,Southeast Asia,1693,64
CRT-00988,Emerging,Other,881,69
CRT-00989,Emerging,India,2431,94
CRT-00990,Established,India,117590,37
CRT-00991,Growth,Canada,58207,85
CRT-00992,Growth,UK,44536,8
CRT-00993,Established,India,166770,53
CRT-00994,Emerging,Other,1155,46
CRT-00995,Established,Southeast Asia,215220,116
CRT-00996,Emerging,US,1166,119
CRT-00997,Growth,UK,52026,107
CRT-00998,Emerging,US,870,75
CRT-00999,Large,India,1000000,6
CRT-01000,Emerging,US,1089,87
CRT-01001,Emerging,US,2445,25
CRT-01002,Growth,Other,44682,102
CRT-01003,Emerging,US,1467,46
CRT-01004,Emerging,Canada,806,82
CRT-01005,Growth,UK,26316,68
CRT-01006,Emerging,US,793,53
CRT-01007,Established,Other,100000,77
CRT-01008,Emerging,US,677,105
CRT-01009,Growth,Southeast Asia,34724,88
CRT-01010,Growth,Canada,23497,37
CRT-01011,Growth,Canada,23057,22
CRT-01012,Growth,India,46789,31
CRT-01013,Growth,Other,16614,63
CRT-01014,Large,Other,1081274,32
CRT-01015,Emerging,India,1745,96
CRT-01016,Emerging,UK,757,42
CRT-01017,Growth,India,18799,24
CRT-01018,Established,India,503601,94
CRT-01019,Emerging,India,568,90
CRT-01020,Emerging,US,745,13
CRT-01021,Established,UK,258676,63
CRT-01022,Growth,US,26253,63
CRT-01023,Large,US,1000000,46
CRT-01024,Growth,India,65644,73
CRT-01025,Growth,US,18085,63
CRT-01026,Emerging,Southeast Asia,1100,112
CRT-01027,Established,Southeast Asia,258356,16
CRT-01028,Emerging,US,7554,47
CRT-01029,Growth,US,21919,49
CRT-01030,Emerging,US,641,58
CRT-01031,Growth,Southeast Asia,34505,88
CRT-01032,Growth,US,76425,83
CRT-01033,Growth,UK,28795,114
CRT-01034,Established,UK,167496,20
CRT-01035,Emerging,India,1831,31
CRT-01036,Growth,US,10000,49
CRT-01037,Emerging,India,818,88
CRT-01038,Emerging,India,310,4
CRT-01039,Emerging,India,1004,28
CRT-01040,Emerging,Other,888,1
CRT-01041,Emerging,US,162,8
CRT-01042,Growth,US,29425,51
CRT-01043,Growth,Other,36645,32
CRT-01044,Growth,Other,24423,98
CRT-01045,Emerging,India,394,14
CRT-01046,Emerging,Southeast Asia,3685,47
CRT-01047,Emerging,US,6110,9
CRT-01048,Established,Other,252739,67
CRT-01049,Established,Southeast Asia,160734,78
CRT-01050,Emerging,India,1019,57
CRT-01051,Growth,India,33411,14
CRT-01052,Emerging,India,1439,52
CRT-01053,Emerging,Canada,1897,103
CRT-01054,Emerging,US,1919,74
CRT-01055,Emerging,Southeast Asia,742,70
CRT-01056,Growth,US,17828,114
CRT-01057,Established,Canada,168008,25
CRT-01058,Emerging,US,1946,67
CRT-01059,Growth,Other,12336,38
CRT-01060,Growth,India,23996,102
CRT-01061,Large,India,1933431,93
CRT-01062,Growth,India,21091,41
CRT-01063,Emerging,Southeast Asia,4114,102
CRT-01064,Growth,India,49812,34
CRT-01065,Emerging,India,1867,53
CRT-01066,Large,US,6846729,10
CRT-01067,Emerging,India,2704,54
CRT-01068,Growth,Other,28769,71
CRT-01069,Emerging,US,914,79
CRT-01070,Emerging,Other,976,89
CRT-01071,Established,Other,249773,90
CRT-01072,Growth,UK,22339,76
CRT-01073,Emerging,US,397,48
CRT-01074,Established,Southeast Asia,158195,103
CRT-01075,Established,Other,368266,38
CRT-01076,Emerging,India,170,26
CRT-01077,Growth,US,54259,34
CRT-01078,Growth,India,35847,80
CRT-01079,Growth,India,23927,77
CRT-01080,Emerging,US,1686,60
CRT-01081,Emerging,US,2889,109
CRT-01082,Established,UK,202812,38
CRT-01083,Established,India,351227,15
CRT-01084,Established,US,331205,59
CRT-01085,Large,Other,2241402,35
CRT-01086,Growth,US,15438,87
CRT-01087,Growth,US,25619,62
CRT-01088,Growth,US,10000,107
CRT-01089,Growth,US,33619,91
CRT-01090,Growth,Southeast Asia,21810,73
CRT-01091,Emerging,US,818,51
CRT-01092,Growth,Other,37337,80
CRT-01093,Emerging,Other,484,43
CRT-01094,Emerging,India,1465,113
CRT-01095,Growth,Canada,22699,72
CRT-01096,Emerging,Southeast Asia,1159,89
CRT-01097,Emerging,Other,1681,26
CRT-01098,Established,US,593659,27
CRT-01099,Established,Southeast Asia,252481,58
CRT-01100,Emerging,US,3970,93
CRT-01101,Emerging,US,4090,110
CRT-01102,Emerging,Other,2479,16
CRT-01103,Established,US,100000,12
CRT-01104,Established,India,172164,17
CRT-01105,Emerging,US,559,12
CRT-01106,Established,Other,999999,115
CRT-01107,Emerging,India,600,18
CRT-01108,Emerging,US,404,14
CRT-01109,Large,Southeast Asia,1000000,38
CRT-01110,Emerging,US,584,100
CRT-01111,Emerging,US,1477,110
CRT-01112,Emerging,UK,3196,82
CRT-01113,Growth,Other,15755,72
CRT-01114,Established,Canada,401468,91
CRT-01115,Large,US,1896302,11
CRT-01116,Emerging,India,908,68
CRT-01117,Emerging,Canada,1538,7
CRT-01118,Established,US,465349,91
CRT-01119,Emerging,Canada,1395,60
CRT-01120,Established,India,102236,115
CRT-01121,Growth,Other,33258,73
CRT-01122,Emerging,India,1856,90
CRT-01123,Established,Other,177341,8
CRT-01124,Emerging,India,3032,39
CRT-01125,Emerging,Canada,214,56
CRT-01126,Growth,US,32161,108
CRT-01127,Growth,Southeast Asia,39821,82
CRT-01128,Growth,India,13037,58
CRT-01129,Growth,US,12814,78
CRT-01130,Large,India,3987559,20
CRT-01131,Large,US,4511399,83
CRT-01132,Growth,Other,53097,109
CRT-01133,Emerging,Other,769,41
CRT-01134,Growth,Canada,29748,50
CRT-01135,Large,India,2503720,115
CRT-01136,Emerging,US,341,30
CRT-01137,Growth,India,29103,82
CRT-01138,Emerging,US,1496,77
CRT-01139,Emerging,Southeast Asia,2431,26
CRT-01140,Growth,Other,20215,120
CRT-01141,Emerging,US,3642,115
CRT-01142,Established,US,208606,102
CRT-01143,Established,US,554505,79
CRT-01144,Established,India,311129,31
CRT-01145,Emerging,US,1672,2
CRT-01146,Emerging,India,520,86
CRT-01147,Growth,US,13904,84
CRT-01148,Established,US,519446,31
CRT-01149,Growth,UK,41725,15
CRT-01150,Established,Other,167535,62
CRT-01151,Emerging,US,959,120
CRT-01152,Established,US,227096,17
CRT-01153,Emerging,US,456,38
CRT-01154,Emerging,Canada,921,35
CRT-01155,Growth,Southeast Asia,36543,21
CRT-01156,Emerging,Southeast Asia,2433,119
CRT-01157,Emerging,Southeast Asia,997,103
CRT-01158,Emerging,Other,4818,55
CRT-01159,Emerging,US,3090,45
CRT-01160,Established,US,125334,90
CRT-01161,Emerging,India,482,118
CRT-01162,Growth,India,36217,53
CRT-01163,Established,US,151745,105
CRT-01164,Emerging,Other,802,1
CRT-01165,Emerging,UK,1600,76
CRT-01166,Established,Other,306088,79
CRT-01167,Established,Other,319705,51
CRT-01168,Growth,Southeast Asia,27655,51
CRT-01169,Established,Other,100000,18
CRT-01170,Emerging,Canada,2874,32
CRT-01171,Emerging,India,702,80
CRT-01172,Growth,UK,31388,24
CRT-01173,Emerging,Other,1214,35
CRT-01174,Growth,Canada,82621,59
CRT-01175,Growth,UK,75278,13
CRT-01176,Growth,US,21381,108
CRT-01177,Growth,Other,13734,109
CRT-01178,Emerging,India,486,41
CRT-01179,Emerging,UK,1664,35
CRT-01180,Emerging,UK,869,68
CRT-01181,Growth,Southeast Asia,15435,107
CRT-01182,Emerging,US,881,7
CRT-01183,Emerging,UK,1921,5
CRT-01184,Emerging,US,1258,87
CRT-01185,Emerging,US,910,84
CRT-01186,Established,US,160471,94
CRT-01187,Emerging,Southeast Asia,1176,72
CRT-01188,Large,US,2317129,46
CRT-01189,Emerging,India,1677,6
CRT-01190,Growth,Other,11799,53
CRT-01191,Emerging,India,1530,13
CRT-01192,Emerging,Other,1002,9
CRT-01193,Established,India,108198,69
CRT-01194,Large,US,1527437,111
CRT-01195,Established,Canada,397790,91
CRT-01196,Emerging,India,2557,67
CRT-01197,Emerging,Other,1447,24
CRT-01198,Growth,US,17179,17
CRT-01199,Emerging,Other,451,12
CRT-01200,Growth,India,16799,90
CRT-01201,Growth,Other,27067,100
CRT-01202,Growth,US,27354,94
CRT-01203,Established,UK,134481,2
CRT-01204,Growth,US,41726,25
CRT-01205,Emerging,Other,1821,58
CRT-01206,Emerging,US,160,55
CRT-01207,Growth,India,28412,17
CRT-01208,Growth,UK,39251,54
CRT-01209,Emerging,India,1574,71
CRT-01210,Emerging,Canada,2132,45
CRT-01211,Growth,UK,23582,65
CRT-01212,Established,US,191156,104
CRT-01213,Growth,Canada,26313,20
CRT-01214,Emerging,India,1551,85
CRT-01215,Emerging,Southeast Asia,842,92
CRT-01216,Growth,US,46455,107
CRT-01217,Emerging,India,4180,31
CRT-01218,Growth,Other,20629,64
CRT-01219,Growth,Other,14997,53
CRT-01220,Emerging,Other,456,98
CRT-01221,Emerging,UK,1851,22
CRT-01222,Emerging,US,2143,29
CRT-01223,Established,India,254104,35
CRT-01224,Growth,US,34460,34
CRT-01225,Emerging,UK,850,102
CRT-01226,Established,US,100000,60
CRT-01227,Growth,Other,20980,83
CRT-01228,Growth,US,61508,59
CRT-01229,Established,US,233019,92
CRT-01230,Emerging,Other,1881,6
CRT-01231,Emerging,US,2762,28
CRT-01232,Growth,US,17675,71
CRT-01233,Emerging,Southeast Asia,1601,32
CRT-01234,Growth,Other,34755,2
CRT-01235,Emerging,US,635,92
CRT-01236,Emerging,India,1792,24
CRT-01237,Emerging,US,3775,104
CRT-01238,Emerging,Southeast Asia,972,38
CRT-01239,Emerging,India,337,63
CRT-01240,Emerging,Southeast Asia,1537,101
CRT-01241,Established,India,134063,41
CRT-01242,Emerging,Other,1548,24
CRT-01243,Emerging,UK,682,50
CRT-01244,Emerging,UK,1406,47
CRT-01245,Emerging,India,3575,73
CRT-01246,Emerging,India,1309,78
CRT-01247,Growth,India,11794,116
CRT-01248,Emerging,Southeast Asia,1809,18
CRT-01249,Established,US,201177,24
CRT-01250,Established,US,225919,9
CRT-01251,Emerging,India,2917,10
CRT-01252,Emerging,US,880,1
CRT-01253,Emerging,US,1063,43
CRT-01254,Growth,Southeast Asia,16079,116
CRT-01255,Emerging,Canada,1563,6
CRT-01256,Established,US,219758,5
CRT-01257,Growth,Canada,23626,40
CRT-01258,Established,US,311218,79
CRT-01259,Growth,Other,16020,80
CRT-01260,Large,Southeast Asia,2167024,1
CRT-01261,Emerging,India,2166,3
CRT-01262,Emerging,UK,868,100
CRT-01263,Emerging,India,446,98
CRT-01264,Established,India,100000,81
CRT-01265,Growth,India,29075,18
CRT-01266,Established,Other,549308,118
CRT-01267,Emerging,Other,822,89
CRT-01268,Large,Southeast Asia,2719409,113
CRT-01269,Growth,Other,10000,74
CRT-01270,Growth,US,32423,116
CRT-01271,Large,Southeast Asia,1000000,14
CRT-01272,Emerging,India,977,10
CRT-01273,Emerging,India,1426,116
CRT-01274,Growth,Other,11726,71
CRT-01275,Emerging,Other,9999,74
CRT-01276,Emerging,Other,825,90
CRT-01277,Emerging,UK,2176,112
CRT-01278,Emerging,India,4421,15
CRT-01279,Established,Canada,237023,32
CRT-01280,Growth,US,14561,26
CRT-01281,Emerging,Other,1454,33
CRT-01282,Emerging,US,307,49
CRT-01283,Emerging,Other,1027,69
CRT-01284,Growth,UK,62220,102
CRT-01285,Established,US,100000,29
CRT-01286,Established,US,121236,98
CRT-01287,Emerging,India,5901,69
CRT-01288,Emerging,US,1165,98
CRT-01289,Growth,Other,17208,97
CRT-01290,Growth,US,32682,34
CRT-01291,Growth,India,21281,94
CRT-01292,Growth,US,10000,92
CRT-01293,Growth,US,13626,68
CRT-01294,Emerging,US,6943,12
CRT-01295,Emerging,Other,1741,115
CRT-01296,Emerging,UK,4319,114
CRT-01297,Emerging,Other,587,42
CRT-01298,Emerging,India,1281,60
CRT-01299,Growth,US,24724,52
CRT-01300,Emerging,US,864,87
CRT-01301,Emerging,India,1584,39
CRT-01302,Growth,US,15407,117
CRT-01303,Growth,US,49253,11
CRT-01304,Emerging,Southeast Asia,1946,50
CRT-01305,Established,US,179071,55
CRT-01306,Established,Southeast Asia,215338,37
CRT-01307,Growth,Southeast Asia,23128,57
CRT-01308,Growth,Canada,11364,38
CRT-01309,Emerging,India,606,43
CRT-01310,Established,UK,178430,12
CRT-01311,Emerging,India,1010,49
CRT-01312,Established,US,293182,82
CRT-01313,Growth,India,35602,111
CRT-01314,Emerging,US,855,120
CRT-01315,Emerging,India,622,95
CRT-01316,Growth,Canada,39238,105
CRT-01317,Growth,Canada,29573,42
CRT-01318,Emerging,US,814,117
CRT-01319,Growth,US,15199,104
CRT-01320,Established,US,132521,26
CRT-01321,Growth,Other,32727,87
CRT-01322,Growth,India,62530,9
CRT-01323,Emerging,India,1130,40
CRT-01324,Established,US,120596,34
CRT-01325,Emerging,Canada,7523,95
CRT-01326,Established,India,159032,74
CRT-01327,Emerging,US,709,37
CRT-01328,Growth,India,21946,88
CRT-01329,Emerging,UK,929,13
CRT-01330,Emerging,India,3701,94
CRT-01331,Established,Other,100000,104
CRT-01332,Growth,Other,36215,6
CRT-01333,Growth,Southeast Asia,26756,90
CRT-01334,Large,Other,1342862,73
CRT-01335,Large,Other,1567287,28
CRT-01336,Established,India,171029,32
CRT-01337,Emerging,Canada,1437,27
CRT-01338,Growth,Southeast Asia,21468,32
CRT-01339,Established,Southeast Asia,191127,40
CRT-01340,Emerging,Southeast Asia,719,95
CRT-01341,Emerging,Other,7673,35
CRT-01342,Established,Other,364237,108
CRT-01343,Growth,India,34347,66
CRT-01344,Growth,UK,21549,72
CRT-01345,Large,UK,3523710,109
